ex,time,lnex
0.883000016212463,827,-0.124430060386658
0.888499975204468,828,-0.118220657110214
0.889800012111664,829,-0.116758547723293
0.889299988746643,830,-0.117320656776428
0.887700021266937,831,-0.119121409952641
0.889699995517731,832,-0.116870954632759
0.891499996185303,833,-0.114849843084812
0.897800028324127,834,-0.107807919383049
0.898000001907349,835,-0.107585206627846
0.902800023555756,836,-0.102254204452038
0.900200009346008,837,-0.105138309299946
0.906199991703033,838,-0.098495252430439
0.903199970722199,839,-0.101811297237873
0.913299977779388,840,-0.0906908884644508
0.916599988937378,841,-0.0870841220021248
0.914799988269806,842,-0.089049831032753
0.903999984264374,843,-0.10092593729496
0.908800005912781,844,-0.0956302210688591
0.91159999370575,845,-0.0925539880990982
0.910700023174286,846,-0.093541719019413
0.902199983596802,847,-0.102919071912766
0.907400012016296,848,-0.0971718952059746
0.91049998998642,849,-0.0937613919377327
0.92059999704361,850,-0.0827296525239944
0.921299993991852,851,-0.0819695666432381
0.919099986553192,852,-0.0843603610992432
0.926500022411346,853,-0.0763412117958069
0.92330002784729,854,-0.0798010379076004
0.921999990940094,855,-0.0812100619077683
0.92849999666214,856,-0.0741849020123482
0.931299984455109,857,-0.0711738392710686
0.937300026416779,858,-0.0647518485784531
0.933899998664856,859,-0.0683859139680862
0.939000010490418,860,-0.0629397854208946
0.942399978637695,861,-0.0593254901468754
0.939100027084351,862,-0.0628332793712616
0.945699989795685,863,-0.0558298975229263
0.94489997625351,864,-0.0566762015223503
0.944599986076355,865,-0.0569937378168106
0.944500029087067,866,-0.057099562138319
0.947300016880035,867,-0.0541394278407097
0.944000005722046,868,-0.0576291084289551
0.944800019264221,869,-0.056781992316246
0.944199979305267,870,-0.0574172921478748
0.948300004005432,871,-0.0530843660235405
0.95440000295639,872,-0.0466724038124085
0.964600026607513,873,-0.0360417440533638
0.970499992370606,874,-0.0299438834190369
0.978600025177002,875,-0.0216322746127844
0.969200015068054,876,-0.0312842726707458
0.982500016689301,877,-0.0176549181342125
0.988499999046326,878,-0.0115666370838881
0.985599994659424,879,-0.0145046915858984
0.989300012588501,880,-0.0107576437294483
0.984000027179718,881,-0.0161293540149927
0.981599986553192,882,-0.0185713991522789
0.97299998998642,883,-0.0273712072521448
0.986899971961975,884,-0.0131865898147225
0.993799984455109,885,-0.00621931534260511
0.989000022411346,886,-0.011060924269259
0.992699980735779,887,-0.00732679478824139
0.990400016307831,888,-0.00964636076241732
1.00720000267029,889,0.0071742064319551
1.00870001316071,890,0.00866238586604595
1.0077999830246,891,0.00776972062885761
1.00670003890991,892,0.00667769322171807
1.01559996604919,893,0.0154795376583934
1.00979995727539,894,0.00975224934518337
0.993300020694733,895,-0.00672252476215363
0.994499981403351,896,-0.00551519962027669
0.999700009822845,897,-0.000300035171676427
0.988200008869171,898,-0.0118701634928584
0.97790002822876,899,-0.0223478339612484
0.987900018692017,900,-0.0121737821027637
0.979600012302399,901,-0.0206109415739775
0.984300017356873,902,-0.0158245321363211
0.988200008869171,903,-0.0118701634928584
0.984600007534027,904,-0.0155198043212295
0.96399998664856,905,-0.0366639979183674
0.973800003528595,906,-0.026549331843853
0.965300023555756,907,-0.0353163219988346
0.971400022506714,908,-0.029016925022006
0.977800011634827,909,-0.0224501173943281
0.97869998216629,910,-0.0215301364660263
0.986699998378754,911,-0.0133892390877008
0.981599986553192,912,-0.0185713991522789
0.98360002040863,913,-0.016535947099328
0.977500021457672,914,-0.0227569658309221
0.97790002822876,915,-0.0223478339612484
0.979600012302399,916,-0.0206109415739775
0.96969997882843,917,-0.0307685546576977
0.972599983215332,918,-0.0277823973447084
0.973100006580353,919,-0.0272684209048748
0.981400012969971,920,-0.0187751427292824
0.98199999332428,921,-0.0181639771908522
0.982900023460388,922,-0.0172478687018156
0.980599999427795,923,-0.019590649753809
0.995899975299835,924,-0.00410845270380378
0.992299973964691,925,-0.00772982416674495
0.991100013256073,926,-0.00893982779234648
0.984300017356873,927,-0.0158245321363211
0.981700003147125,928,-0.018469512462616
0.975199997425079,929,-0.0251127034425735
0.972400009632111,930,-0.0279880259186029
0.976100027561188,931,-0.0241902098059654
0.974300026893616,932,-0.0260359868407249
0.972299993038178,933,-0.0280908867716789
0.968500018119812,934,-0.0320067778229713
0.978900015354157,935,-0.021325770765543
0.981700003147125,936,-0.018469512462616
0.983900010585785,937,-0.0162310022860765
0.982200026512146,938,-0.0179602988064289
0.981500029563904,939,-0.0186732355505228
0.979700028896332,940,-0.0205088462680578
0.975499987602234,941,-0.0248051322996616
0.977199971675873,942,-0.0230639688670635
0.987900018692017,943,-0.0121737821027637
0.985899984836578,944,-0.0142003651708365
0.984200000762939,945,-0.0159261506050825
0.987100005149841,946,-0.0129839219152927
0.982100009918213,947,-0.0180621333420277
0.981599986553192,948,-0.0185713991522789
0.979600012302399,949,-0.0206109415739775
0.986800014972687,950,-0.0132878795266151
0.986100018024445,951,-0.0139974914491177
0.985400021076202,952,-0.014707607217133
0.981000006198883,953,-0.019182812422514
0.982400000095367,954,-0.0177567210048437
0.971800029277802,955,-0.0286052264273167
0.97079998254776,956,-0.0296348240226507
0.973200023174286,957,-0.0271656438708305
0.978200018405914,958,-0.0220411121845245
0.977199971675873,959,-0.0230639688670635
0.974200010299683,960,-0.0261386465281248
0.976700007915497,961,-0.0235757287591696
0.984300017356873,962,-0.0158245321363211
0.985099971294403,963,-0.0150121496990323
0.983500003814697,964,-0.0166376363486052
0.988099992275238,965,-0.0119713796302676
0.997099995613098,966,-0.00290421745739877
0.995299994945526,967,-0.00471108499914408
0.999400019645691,968,-0.000600160390604287
0.997399985790253,969,-0.00260340003296733
1.00919997692108,970,0.00915791466832161
1.0139000415802,971,0.0138043221086264
1.01049995422363,972,0.0104452129453421
1.00600004196167,973,0.00598211353644729
1.00339996814728,974,0.00339420139789581
1.00820004940033,975,0.00816661212593317
1.00829994678497,976,0.00826569180935621
1.0106999874115,977,0.0106431478634477
1.00240004062653,978,0.00239716516807675
0.998399972915649,979,-0.00160130846779794
0.996599972248077,980,-0.003405821043998
0.99370002746582,981,-0.00631990097463131
0.991299986839294,982,-0.00873807910829783
0.989499986171722,983,-0.0105555281043053
0.9932000041008,984,-0.0068232212215662
0.992699980735779,985,-0.00732679478824139
0.996800005435944,986,-0.0032051254529506
0.999899983406067,987,-0.000100021592515986
0.99889999628067,988,-0.00110060919541866
1.0081000328064,989,0.00806740391999483
1.00880002975464,990,0.00876153539866209
1.00730001926422,991,0.00727350311353803
1.00829994678497,992,0.00826569180935621
1.01890003681183,993,0.0187236499041319
1.02260005474091,994,0.0223484579473734
1.02100002765656,995,0.0207825656980276
1.02670001983643,996,0.0263497941195965
1.02540004253387,997,0.0250828210264444
1.0217000246048,998,0.0214679315686226
1.02680003643036,999,0.0264472048729658
1.0217000246048,1000,0.0214679315686226
1.03050005435944,1001,0.0300441738218069
1.03579998016357,1002,0.0351740568876266
1.041100025177,1003,0.0402778722345829
1.0460000038147,1004,0.0449733696877956
1.04849994182587,1005,0.0473605170845985
1.03610002994537,1006,0.0354636944830418
1.04180002212524,1007,0.0409500077366829
1.04690003395081,1008,0.0458334498107433
1.04190003871918,1009,0.041046004742384
1.04470002651215,1010,0.0437297895550728
1.04670000076294,1011,0.0456423573195934
1.05350005626678,1012,0.052118007093668
1.05350005626678,1013,0.052118007093668
1.05710005760193,1014,0.0555293634533882
1.0576000213623,1015,0.0560022108256817
1.05690002441406,1016,0.0553401187062264
1.06599998474121,1017,0.0639133080840111
1.06770002841949,1018,0.0655068308115006
1.07290005683899,1019,0.0703653171658516
1.07669997215271,1020,0.0739007815718651
1.08249998092651,1021,0.0792731642723084
1.08379995822907,1022,0.0804733484983444
1.08329999446869,1023,0.0800119340419769
1.08609998226166,1024,0.082593284547329
1.07760000228882,1025,0.0747363492846489
1.07389998435974,1026,0.0712968707084656
1.0760999917984,1027,0.073343388736248
1.08749997615814,1028,0.0838814601302147
1.0842000246048,1029,0.080842413008213
1.08280003070831,1030,0.0795503035187721
1.08010005950928,1031,0.0770536810159683
1.07400000095367,1032,0.0713899955153465
1.07469999790192,1033,0.0720415487885475
1.07159996032715,1034,0.0691528245806694
1.08340001106262,1035,0.0801042541861534
1.07990002632141,1036,0.0768684670329094
1.07079994678497,1037,0.0684059858322144
1.07439994812012,1038,0.071762315928936
1.08210003376007,1039,0.0789036303758621
1.0786999464035,1040,0.0757565647363663
1.07829999923706,1041,0.0753857269883156
1.07819998264313,1042,0.0752929672598839
1.07969999313355,1043,0.0766832157969475
1.07630002498627,1044,0.0735292583703995
1.07790005207062,1045,0.0750147551298142
1.08350002765656,1046,0.0801965668797493
1.08829998970032,1047,0.0846168398857117
1.09669995307922,1048,0.0923056304454803
1.09969997406006,1049,0.0950373932719231
1.10140001773834,1050,0.0965821146965027
1.1061999797821,1051,0.100930698215961
1.10280001163483,1052,0.0978524088859558
1.10230004787445,1053,0.0973989516496658
1.08700001239777,1054,0.0834216177463532
1.07249999046326,1055,0.0699923634529114
1.06060004234314,1056,0.0588348247110844
1.06239998340607,1057,0.0605304837226868
1.05900001525879,1058,0.057325080037117
1.06130003929138,1059,0.0594946071505547
1.05449998378754,1060,0.0530667044222355
1.06439995765686,1061,0.0624112188816071
1.06729996204376,1062,0.0651320591568947
1.06770002841949,1063,0.0655068308115006
1.07079994678497,1064,0.0684059858322144
1.07620000839233,1065,0.073436327278614
1.0900000333786,1066,0.0861777290701866
1.09039998054504,1067,0.086544580757618
1.07650005817413,1068,0.073715090751648
1.07360005378723,1069,0.0710175409913063
1.07109999656677,1070,0.0686861574649811
1.06210005283356,1071,0.0602481290698051
1.06840002536774,1072,0.0661622285842896
1.07219994068146,1073,0.0697125568985939
1.08029997348785,1074,0.0772387534379959
1.07509994506836,1075,0.0724136307835579
1.07729995250702,1076,0.0744578689336777
1.08010005950928,1077,0.0770536810159683
1.08720004558563,1078,0.0836056247353554
1.09070003032684,1079,0.0868197232484818
1.08819997310638,1080,0.084524929523468
1.08570003509521,1081,0.0822249725461006
1.09660005569458,1082,0.0922145321965218
1.0949000120163,1083,0.0906630456447601
1.10389995574951,1084,0.0988493263721466
1.10399997234344,1085,0.0989399254322052
1.09990000724792,1086,0.0952192768454552
1.10099995136261,1087,0.0962188169360161
1.11800003051758,1088,0.111541405320168
1.12380003929138,1089,0.116715833544731
1.12000000476837,1090,0.113328687846661
1.12709999084473,1091,0.119647957384586
1.13540005683899,1092,0.126985058188438
1.13399994373322,1093,0.125751152634621
1.14530003070831,1094,0.135666638612747
1.14979994297028,1095,0.139587968587875
1.15569996833801,1096,0.144706189632416
1.14989995956421,1097,0.139674946665764
1.14979994297028,1098,0.139587968587875
1.14569997787476,1099,0.13601578772068
1.1541999578476,1100,0.143407419323921
1.16859996318817,1101,0.155806422233582
1.16849994659424,1102,0.155720829963684
1.1706999540329,1103,0.157601818442345
1.16999995708466,1104,0.157003715634346
1.17859995365143,1105,0.164327248930931
1.18529999256134,1106,0.169995903968811
1.1742000579834,1107,0.16058711707592
1.18350005149841,1108,0.168476194143295
1.17659997940063,1109,0.162628903985024
1.17439997196198,1110,0.160757347941399
1.17019999027252,1111,0.157174661755562
1.17079997062683,1112,0.157687246799469
1.18700003623962,1113,0.171429142355919
1.16949999332428,1114,0.156576305627823
1.17429995536804,1115,0.160672187805176
1.16859996318817,1116,0.155806422233582
1.17639994621277,1117,0.162458881735802
1.17669999599457,1118,0.162713900208473
1.18299996852875,1119,0.168053552508354
1.1842999458313,1120,0.169151842594147
1.18120002746582,1121,0.166530892252922
1.1710000038147,1122,0.157858088612556
1.167799949646,1123,0.155121594667435
1.16159999370575,1124,0.149798363447189
1.15480005741119,1125,0.143927216529846
1.14979994297028,1126,0.139587968587875
1.15919995307922,1127,0.147730067372322
1.14289999008179,1128,0.1335688829422
1.14230000972748,1129,0.13304378092289
1.15020000934601,1130,0.139935851097107
1.15799999237061,1131,0.146694377064705
1.15240001678467,1132,0.141846746206284
1.15030002593994,1133,0.140022799372673
1.13409996032715,1134,0.125839352607727
1.12650001049042,1135,0.119115486741066
1.1311000585556,1136,0.12319066375494
1.13900005817413,1137,0.130150735378265
1.13039994239807,1138,0.122571498155594
1.12979996204376,1139,0.122040592133999
1.12329995632172,1140,0.116270743310452
1.12090003490448,1141,0.114131964743137
1.11640000343323,1142,0.110109224915504
1.12390005588532,1143,0.116804830729961
1.13460004329681,1144,0.126280203461647
1.13250005245209,1145,0.124427624046803
1.14839994907379,1146,0.138369619846344
1.14409995079041,1147,0.134618252515793
1.15129995346069,1148,0.140891700983048
1.14970004558563,1149,0.139501079916954
1.14660000801086,1150,0.136801049113274
1.13670003414154,1151,0.128129363059998
1.12310004234314,1152,0.116092756390572
1.12520003318787,1153,0.117960825562477
1.13370001316071,1154,0.125486627221107
1.13489997386932,1155,0.126544520258904
1.1356999874115,1156,0.127249196171761
1.13900005817413,1157,0.130150735378265
1.13209998607636,1158,0.124074302613735
1.13489997386932,1159,0.126544520258904
1.13039994239807,1160,0.122571498155594
1.13170003890991,1161,0.123720958828926
1.12489998340607,1162,0.11769412457943
1.12549996376038,1163,0.11822734773159
1.11380004882813,1164,0.107777632772923
1.1117000579834,1165,0.105890430510044
1.11039996147156,1166,0.104720279574394
1.09759998321533,1167,0.0931259617209435
1.0871000289917,1168,0.0835136249661446
